"","subject","calculation","readingtype","activitydescription","average"
"3554",23,"std","BodyGyro","SITTING",-0.962560434877451
"3555",23,"std","BodyGyro","STANDING",-0.950715885784314
"3556",23,"std","BodyGyro","WALKING",-0.165131891468644
"3557",23,"std","BodyGyro","WALKING_DOWNSTAIRS",-0.178908779161728
"3558",23,"std","BodyGyro","WALKING_UPSTAIRS",-0.308396571064052
"3559",23,"std","BodyGyroJerk","LAYING",-0.98645486625
"3560",23,"std","BodyGyroJerk","SITTING",-0.98531407377451
"3561",23,"std","BodyGyroJerk","STANDING",-0.976644913921569
"3562",23,"std","BodyGyroJerk","WALKING",-0.147493425508475
"3563",23,"std","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.181411739095679
"3564",23,"std","BodyGyroJerk","WALKING_UPSTAIRS",-0.528532809934641
"3565",23,"std","BodyGyroJerkMag","LAYING",-0.981314831666667
"3566",23,"std","BodyGyroJerkMag","SITTING",-0.979226997941177
"3567",23,"std","BodyGyroJerkMag","STANDING",-0.972387365294118
"3568",23,"std","BodyGyroJerkMag","WALKING",0.250173204117966
"3569",23,"std","BodyGyroJerkMag","WALKING_DOWNSTAIRS",0.0594908483888889
"3570",23,"std","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.551275188627451
"3571",23,"std","BodyGyroMag","LAYING",-0.957227585972222
"3572",23,"std","BodyGyroMag","SITTING",-0.937006097352941
"3573",23,"std","BodyGyroMag","STANDING",-0.923796565588235
"3574",23,"std","BodyGyroMag","WALKING",0.163346451623729
"3575",23,"std","BodyGyroMag","WALKING_DOWNSTAIRS",0.0539972903222222
"3576",23,"std","BodyGyroMag","WALKING_UPSTAIRS",-0.366732989313725
"3577",23,"std","GravityAcc","LAYING",-0.969174594398148
"3578",23,"std","GravityAcc","SITTING",-0.956469249607843
"3579",23,"std","GravityAcc","STANDING",-0.972209589411765
"3580",23,"std","GravityAcc","WALKING",-0.958920984237288
"3581",23,"std","GravityAcc","WALKING_DOWNSTAIRS",-0.931897214876543
"3582",23,"std","GravityAcc","WALKING_UPSTAIRS",-0.915294983006536
"3583",23,"std","GravityAccMag","LAYING",-0.957871990555555
"3584",23,"std","GravityAccMag","SITTING",-0.924963263235294
"3585",23,"std","GravityAccMag","STANDING",-0.9516698575
"3586",23,"std","GravityAccMag","WALKING",-0.209989354570847
"3587",23,"std","GravityAccMag","WALKING_DOWNSTAIRS",0.230363964351852
"3588",23,"std","GravityAccMag","WALKING_UPSTAIRS",-0.271893714117647
"3589",24,"mean","BodyAcc","LAYING",-0.464183354696296
"3590",24,"mean","BodyAcc","SITTING",-0.460330894860245
"3591",24,"mean","BodyAcc","STANDING",-0.454887265880213
"3592",24,"mean","BodyAcc","WALKING",-0.149377722393966
"3593",24,"mean","BodyAcc","WALKING_DOWNSTAIRS",-0.0521821664139697
"3594",24,"mean","BodyAcc","WALKING_UPSTAIRS",-0.138426792420791
"3595",24,"mean","BodyAccJerk","LAYING",-0.477146320601481
"3596",24,"mean","BodyAccJerk","SITTING",-0.478348510811429
"3597",24,"mean","BodyAccJerk","STANDING",-0.473506456656014
"3598",24,"mean","BodyAccJerk","WALKING",-0.20978308038477
"3599",24,"mean","BodyAccJerk","WALKING_DOWNSTAIRS",-0.130780112357818
"3600",24,"mean","BodyAccJerk","WALKING_UPSTAIRS",-0.244787634762175
"3601",24,"mean","BodyAccJerkMag","LAYING",-0.985529270555556
"3602",24,"mean","BodyAccJerkMag","SITTING",-0.985555822352941
"3603",24,"mean","BodyAccJerkMag","STANDING",-0.977620953913043
"3604",24,"mean","BodyAccJerkMag","WALKING",-0.399722201034483
"3605",24,"mean","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.263106944836364
"3606",24,"mean","BodyAccJerkMag","WALKING_UPSTAIRS",-0.488487620508475
"3607",24,"mean","BodyAccMag","LAYING",-0.972512555277778
"3608",24,"mean","BodyAccMag","SITTING",-0.968942093970588
"3609",24,"mean","BodyAccMag","STANDING",-0.955063552898551
"3610",24,"mean","BodyAccMag","WALKING",-0.367301263017241
"3611",24,"mean","BodyAccMag","WALKING_DOWNSTAIRS",-0.0484700394838182
"3612",24,"mean","BodyAccMag","WALKING_UPSTAIRS",-0.274351905677966
"3613",24,"mean","BodyBodyAccJerkMag","LAYING",-0.983108084305556
"3614",24,"mean","BodyBodyAccJerkMag","SITTING",-0.984469962941177
"3615",24,"mean","BodyBodyAccJerkMag","STANDING",-0.972251355217391
"3616",24,"mean","BodyBodyAccJerkMag","WALKING",-0.418641046896552
"3617",24,"mean","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.200830137109091
"3618",24,"mean","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.429800778813559
"3619",24,"mean","BodyBodyGyroJerkMag","LAYING",-0.978596740694444
"3620",24,"mean","BodyBodyGyroJerkMag","SITTING",-0.990854751176471
"3621",24,"mean","BodyBodyGyroJerkMag","STANDING",-0.981119237826087
"3622",24,"mean","BodyBodyGyroJerkMag","WALKING",-0.571594392068966
"3623",24,"mean","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.474449925818182
"3624",24,"mean","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.64611467
"3625",24,"mean","BodyBodyGyroMag","LAYING",-0.964001383472222
"3626",24,"mean","BodyBodyGyroMag","SITTING",-0.977973720735294
"3627",24,"mean","BodyBodyGyroMag","STANDING",-0.963922314202899
"3628",24,"mean","BodyBodyGyroMag","WALKING",-0.534509163793103
"3629",24,"mean","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.374298686727273
"3630",24,"mean","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.564664994745763
"3631",24,"mean","BodyGyro","LAYING",-0.486994438731481
"3632",24,"mean","BodyGyro","SITTING",-0.495359300773529
"3633",24,"mean","BodyGyro","STANDING",-0.486515212178502
"3634",24,"mean","BodyGyro","WALKING",-0.227123346424425
"3635",24,"mean","BodyGyro","WALKING_DOWNSTAIRS",-0.188532427502424
"3636",24,"mean","BodyGyro","WALKING_UPSTAIRS",-0.235796679655367
"3637",24,"mean","BodyGyroJerk","LAYING",-0.0678192924583333
"3638",24,"mean","BodyGyroJerk","SITTING",-0.0624639523210784
"3639",24,"mean","BodyGyroJerk","STANDING",-0.0646955569140097
"3640",24,"mean","BodyGyroJerk","WALKING",-0.0622680734965517
"3641",24,"mean","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.0539322245854545
"3642",24,"mean","BodyGyroJerk","WALKING_UPSTAIRS",-0.0761262089029379
"3643",24,"mean","BodyGyroJerkMag","LAYING",-0.982780873888889
"3644",24,"mean","BodyGyroJerkMag","SITTING",-0.991306424705882
"3645",24,"mean","BodyGyroJerkMag","STANDING",-0.982387268985507
"3646",24,"mean","BodyGyroJerkMag","WALKING",-0.507824745862069
"3647",24,"mean","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.497152238363636
"3648",24,"mean","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.658751629152542
"3649",24,"mean","BodyGyroMag","LAYING",-0.953791512638889
"3650",24,"mean","BodyGyroMag","SITTING",-0.964633252352941
"3651",24,"mean","BodyGyroMag","STANDING",-0.954518594057971
"3652",24,"mean","BodyGyroMag","WALKING",-0.403064156896552
"3653",24,"mean","BodyGyroMag","WALKING_DOWNSTAIRS",-0.304965806363636
"3654",24,"mean","BodyGyroMag","WALKING_UPSTAIRS",-0.33443583979661
"3655",24,"mean","GravityAcc","LAYING",0.354326025
"3656",24,"mean","GravityAcc","SITTING",0.403817292462745
"3657",24,"mean","GravityAcc","STANDING",0.256060812901449
"3658",24,"mean","GravityAcc","WALKING",0.234558269913793
"3659",24,"mean","GravityAcc","WALKING_DOWNSTAIRS",0.227477850260606
"3660",24,"mean","GravityAcc","WALKING_UPSTAIRS",0.14724540740113
"3661",24,"mean","GravityAccMag","LAYING",-0.9718540425
"3662",24,"mean","GravityAccMag","SITTING",-0.968979156470588
"3663",24,"mean","GravityAccMag","STANDING",-0.950061017681159
"3664",24,"mean","GravityAccMag","WALKING",-0.299983613965517
"3665",24,"mean","GravityAccMag","WALKING_DOWNSTAIRS",-0.0737699163072727
"3666",24,"mean","GravityAccMag","WALKING_UPSTAIRS",-0.226402822033898
"3667",24,"std","BodyAcc","LAYING",-0.97457901900463
"3668",24,"std","BodyAcc","SITTING",-0.967401091421569
"3669",24,"std","BodyAcc","STANDING",-0.95025341468599
"3670",24,"std","BodyAcc","WALKING",-0.312312819199713
"3671",24,"std","BodyAcc","WALKING_DOWNSTAIRS",-0.147759958776424
"3672",24,"std","BodyAcc","WALKING_UPSTAIRS",-0.238983588162147
"3673",24,"std","BodyAccJerk","LAYING",-0.984555663935185
"3674",24,"std","BodyAccJerk","SITTING",-0.984941399436274
"3675",24,"std","BodyAccJerk","STANDING",-0.976320407753623
"3676",24,"std","BodyAccJerk","WALKING",-0.432063797037356
"3677",24,"std","BodyAccJerk","WALKING_DOWNSTAIRS",-0.274146255414545
"3678",24,"std","BodyAccJerk","WALKING_UPSTAIRS",-0.527244641666667
"3679",24,"std","BodyAccJerkMag","LAYING",-0.983605927361111
"3680",24,"std","BodyAccJerkMag","SITTING",-0.985418456176471
"3681",24,"std","BodyAccJerkMag","STANDING",-0.973108343043478
"3682",24,"std","BodyAccJerkMag","WALKING",-0.409824562586207
"3683",24,"std","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.143501970018182
"3684",24,"std","BodyAccJerkMag","WALKING_UPSTAIRS",-0.441068689830508
"3685",24,"std","BodyAccMag","LAYING",-0.970208929097222
"3686",24,"std","BodyAccMag","SITTING",-0.964815972647059
"3687",24,"std","BodyAccMag","STANDING",-0.948711784057971
"3688",24,"std","BodyAccMag","WALKING",-0.535664932068965
"3689",24,"std","BodyAccMag","WALKING_DOWNSTAIRS",-0.0988878104818182
"3690",24,"std","BodyAccMag","WALKING_UPSTAIRS",-0.356568923813559
"3691",24,"std","BodyBodyAccJerkMag","LAYING",-0.98328511625
"3692",24,"std","BodyBodyAccJerkMag","SITTING",-0.98561372
"3693",24,"std","BodyBodyAccJerkMag","STANDING",-0.973195509565217
"3694",24,"std","BodyBodyAccJerkMag","WALKING",-0.40297998362069
"3695",24,"std","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.0827554911536364
"3696",24,"std","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.45964779779661
"3697",24,"std","BodyBodyGyroJerkMag","LAYING",-0.980096981111111
"3698",24,"std","BodyBodyGyroJerkMag","SITTING",-0.990933058235294
"3699",24,"std","BodyBodyGyroJerkMag","STANDING",-0.9797551
"3700",24,"std","BodyBodyGyroJerkMag","WALKING",-0.567447731896552
"3701",24,"std","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.478030486181818
"3702",24,"std","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.653876950677966
"3703",24,"std","BodyBodyGyroMag","LAYING",-0.961369084583333
"3704",24,"std","BodyBodyGyroMag","SITTING",-0.969105899117647
"3705",24,"std","BodyBodyGyroMag","STANDING",-0.954407176956522
"3706",24,"std","BodyBodyGyroMag","WALKING",-0.668032801896552
"3707",24,"std","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.470147270181818
"3708",24,"std","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.54907099
"3709",24,"std","BodyGyro","LAYING",-0.975126935162037
"3710",24,"std","BodyGyro","SITTING",-0.979223179191177
"3711",24,"std","BodyGyro","STANDING",-0.96639471
"3712",24,"std","BodyGyro","WALKING",-0.505011271063218
"3713",24,"std","BodyGyro","WALKING_DOWNSTAIRS",-0.498209854627273
"3714",24,"std","BodyGyro","WALKING_UPSTAIRS",-0.486946088514124
"3715",24,"std","BodyGyroJerk","LAYING",-0.983446209768518
"3716",24,"std","BodyGyroJerk","SITTING",-0.990357659558823
"3717",24,"std","BodyGyroJerk","STANDING",-0.980372421545894
"3718",24,"std","BodyGyroJerk","WALKING",-0.520996076034483
"3719",24,"std","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.452154075529697
"3720",24,"std","BodyGyroJerk","WALKING_UPSTAIRS",-0.645369747514124
"3721",24,"std","BodyGyroJerkMag","LAYING",-0.978659102222222
"3722",24,"std","BodyGyroJerkMag","SITTING",-0.990724530735294
"3723",24,"std","BodyGyroJerkMag","STANDING",-0.979995718695652
"3724",24,"std","BodyGyroJerkMag","WALKING",-0.556022765862069
"3725",24,"std","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.459159852363636
"3726",24,"std","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.638180352881356
"3727",24,"std","BodyGyroMag","LAYING",-0.957829934722222
"3728",24,"std","BodyGyroMag","SITTING",-0.969257162647059
"3729",24,"std","BodyGyroMag","STANDING",-0.95310477884058
"3730",24,"std","BodyGyroMag","WALKING",-0.563863212586207
"3731",24,"std","BodyGyroMag","WALKING_DOWNSTAIRS",-0.3636948774
"3732",24,"std","BodyGyroMag","WALKING_UPSTAIRS",-0.503929060169492
"3733",24,"std","GravityAcc","LAYING",-0.977702063518519
"3734",24,"std","GravityAcc","SITTING",-0.974919830098039
"3735",24,"std","GravityAcc","STANDING",-0.968845976666667
"3736",24,"std","GravityAcc","WALKING",-0.969511403735632
"3737",24,"std","GravityAcc","WALKING_DOWNSTAIRS",-0.948510675212121
"3738",24,"std","GravityAcc","WALKING_UPSTAIRS",-0.937944762090395
"3739",24,"std","GravityAccMag","LAYING",-0.969354834166667
"3740",24,"std","GravityAccMag","SITTING",-0.963779683235294
"3741",24,"std","GravityAccMag","STANDING",-0.94790101173913
"3742",24,"std","GravityAccMag","WALKING",-0.48106401862069
"3743",24,"std","GravityAccMag","WALKING_DOWNSTAIRS",-0.0224839122854545
"3744",24,"std","GravityAccMag","WALKING_UPSTAIRS",-0.30685447
"3745",25,"mean","BodyAcc","LAYING",-0.399803751984018
"3746",25,"mean","BodyAcc","SITTING",-0.461781254597949
"3747",25,"mean","BodyAcc","STANDING",-0.461614475351419
"3748",25,"mean","BodyAcc","WALKING",-0.20714584004482
"3749",25,"mean","BodyAcc","WALKING_DOWNSTAIRS",-0.160267183144626
"3750",25,"mean","BodyAcc","WALKING_UPSTAIRS",-0.219988975581333
"3751",25,"mean","BodyAccJerk","LAYING",-0.466107101241256
"3752",25,"mean","BodyAccJerk","SITTING",-0.479931962876051
"3753",25,"mean","BodyAccJerk","STANDING",-0.478358929605588
"3754",25,"mean","BodyAccJerk","WALKING",-0.27450078883732
"3755",25,"mean","BodyAccJerk","WALKING_DOWNSTAIRS",-0.258092111042816
"3756",25,"mean","BodyAccJerk","WALKING_UPSTAIRS",-0.338459324996487
"3757",25,"mean","BodyAccJerkMag","LAYING",-0.962161355890411
"3758",25,"mean","BodyAccJerkMag","SITTING",-0.989545142461538
"3759",25,"mean","BodyAccJerkMag","STANDING",-0.984647071216216
"3760",25,"mean","BodyAccJerkMag","WALKING",-0.538291424594595
"3761",25,"mean","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.50048333137931
"3762",25,"mean","BodyAccJerkMag","WALKING_UPSTAIRS",-0.679160843538462
"3763",25,"mean","BodyAccMag","LAYING",-0.667479859856164
"3764",25,"mean","BodyAccMag","SITTING",-0.968713664846154
"3765",25,"mean","BodyAccMag","STANDING",-0.972509492702703
"3766",25,"mean","BodyAccMag","WALKING",-0.485674726554054
"3767",25,"mean","BodyAccMag","WALKING_DOWNSTAIRS",-0.254131691068965
"3768",25,"mean","BodyAccMag","WALKING_UPSTAIRS",-0.416839880307692
"3769",25,"mean","BodyBodyAccJerkMag","LAYING",-0.96008314739726
"3770",25,"mean","BodyBodyAccJerkMag","SITTING",-0.987941825538462
"3771",25,"mean","BodyBodyAccJerkMag","STANDING",-0.982294170810811
"3772",25,"mean","BodyBodyAccJerkMag","WALKING",-0.564591342162162
"3773",25,"mean","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.471642111551724
"3774",25,"mean","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.654795110615385
"3775",25,"mean","BodyBodyGyroJerkMag","LAYING",-0.96825160890411
"3776",25,"mean","BodyBodyGyroJerkMag","SITTING",-0.991781701692308
"3777",25,"mean","BodyBodyGyroJerkMag","STANDING",-0.98401783027027
"3778",25,"mean","BodyBodyGyroJerkMag","WALKING",-0.770300895540541
"3779",25,"mean","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.687034281206897
"3780",25,"mean","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.822403906
"3781",25,"mean","BodyBodyGyroMag","LAYING",-0.910126993561644
"3782",25,"mean","BodyBodyGyroMag","SITTING",-0.979350913692308
"3783",25,"mean","BodyBodyGyroMag","STANDING",-0.968972499594595
"3784",25,"mean","BodyBodyGyroMag","WALKING",-0.562733252702703
"3785",25,"mean","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.485763582068966
"3786",25,"mean","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.567153469846154
"3787",25,"mean","BodyGyro","LAYING",-0.448251384288584
"3788",25,"mean","BodyGyro","SITTING",-0.495393889166667
"3789",25,"mean","BodyGyro","STANDING",-0.487724848286261
"3790",25,"mean","BodyGyro","WALKING",-0.277150581887996
"3791",25,"mean","BodyGyro","WALKING_DOWNSTAIRS",-0.210179407771494
"3792",25,"mean","BodyGyro","WALKING_UPSTAIRS",-0.270682892524026
"3793",25,"mean","BodyGyroJerk","LAYING",-0.0680037003636986
"3794",25,"mean","BodyGyroJerk","SITTING",-0.061401614894359
"3795",25,"mean","BodyGyroJerk","STANDING",-0.0660003555085586
"3796",25,"mean","BodyGyroJerk","WALKING",-0.0645151811835586
"3797",25,"mean","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.0778935307417241
"3798",25,"mean","BodyGyroJerk","WALKING_UPSTAIRS",-0.0695572275379487
"3799",25,"mean","BodyGyroJerkMag","LAYING",-0.969783262465753
"3800",25,"mean","BodyGyroJerkMag","SITTING",-0.99286465
"3801",25,"mean","BodyGyroJerkMag","STANDING",-0.985091991216216
"3802",25,"mean","BodyGyroJerkMag","WALKING",-0.678466069054054
"3803",25,"mean","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.664713625172414
"3804",25,"mean","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.777106026615385
"3805",25,"mean","BodyGyroMag","LAYING",-0.809688545342466
"3806",25,"mean","BodyGyroMag","SITTING",-0.966568718615385
"3807",25,"mean","BodyGyroMag","STANDING",-0.967077442837838
"3808",25,"mean","BodyGyroMag","WALKING",-0.394362401351351
"3809",25,"mean","BodyGyroMag","WALKING_DOWNSTAIRS",-0.216082565601724
"3810",25,"mean","BodyGyroMag","WALKING_UPSTAIRS",-0.3186346998
"3811",25,"mean","GravityAcc","LAYING",0.228636735621005
"3812",25,"mean","GravityAcc","SITTING",0.413704725600154
"3813",25,"mean","GravityAcc","STANDING",0.323886684369369
"3814",25,"mean","GravityAcc","WALKING",0.332861172400901
"3815",25,"mean","GravityAcc","WALKING_DOWNSTAIRS",0.358665491011494
"3816",25,"mean","GravityAcc","WALKING_UPSTAIRS",0.272760981253846
"3817",25,"mean","GravityAccMag","LAYING",-0.56047777609589
"3818",25,"mean","GravityAccMag","SITTING",-0.970409337076923
"3819",25,"mean","GravityAccMag","STANDING",-0.972663592162162
"3820",25,"mean","GravityAccMag","WALKING",-0.40528943
"3821",25,"mean","GravityAccMag","WALKING_DOWNSTAIRS",-0.22010859462069
"3822",25,"mean","GravityAccMag","WALKING_UPSTAIRS",-0.305772199076923
"3823",25,"std","BodyAcc","LAYING",-0.764530249143607
"3824",25,"std","BodyAcc","SITTING",-0.96725798084359
"3825",25,"std","BodyAcc","STANDING",-0.970056142297297
"3826",25,"std","BodyAcc","WALKING",-0.397896934337613
"3827",25,"std","BodyAcc","WALKING_DOWNSTAIRS",-0.280267768611494
"3828",25,"std","BodyAcc","WALKING_UPSTAIRS",-0.3091078978
"3829",25,"std","BodyAccJerk","LAYING",-0.963928292785388
"3830",25,"std","BodyAccJerk","SITTING",-0.98825950125641
"3831",25,"std","BodyAccJerk","STANDING",-0.983152532792793
"3832",25,"std","BodyAccJerk","WALKING",-0.55802687713964
"3833",25,"std","BodyAccJerk","WALKING_DOWNSTAIRS",-0.534664640247126
"3834",25,"std","BodyAccJerk","WALKING_UPSTAIRS",-0.71034310448718
"3835",25,"std","BodyAccJerkMag","LAYING",-0.961931605342466
"3836",25,"std","BodyAccJerkMag","SITTING",-0.988311804923077
"3837",25,"std","BodyAccJerkMag","STANDING",-0.982637080945946
"3838",25,"std","BodyAccJerkMag","WALKING",-0.542870062567568
"3839",25,"std","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.482976929827586
"3840",25,"std","BodyAccJerkMag","WALKING_UPSTAIRS",-0.674513059846154
"3841",25,"std","BodyAccMag","LAYING",-0.650304004794521
"3842",25,"std","BodyAccMag","SITTING",-0.961000341384615
"3843",25,"std","BodyAccMag","STANDING",-0.969139644864865
"3844",25,"std","BodyAccMag","WALKING",-0.599264470810811
"3845",25,"std","BodyAccMag","WALKING_DOWNSTAIRS",-0.309451165008621
"3846",25,"std","BodyAccMag","WALKING_UPSTAIRS",-0.508063471538462
"3847",25,"std","BodyBodyAccJerkMag","LAYING",-0.963601212876712
"3848",25,"std","BodyBodyAccJerkMag","SITTING",-0.987618801076923
"3849",25,"std","BodyBodyAccJerkMag","STANDING",-0.982083315
"3850",25,"std","BodyBodyAccJerkMag","WALKING",-0.51900424972973
"3851",25,"std","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.502224768103448
"3852",25,"std","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.703433692615385
"3853",25,"std","BodyBodyGyroJerkMag","LAYING",-0.970457947534247
"3854",25,"std","BodyBodyGyroJerkMag","SITTING",-0.992019559538462
"3855",25,"std","BodyBodyGyroJerkMag","STANDING",-0.983098935945946
"3856",25,"std","BodyBodyGyroJerkMag","WALKING",-0.75738578027027
"3857",25,"std","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.693032409137931
"3858",25,"std","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.841061012153846
"3859",25,"std","BodyBodyGyroMag","LAYING",-0.850661340684931
"3860",25,"std","BodyBodyGyroMag","SITTING",-0.970321897230769
"3861",25,"std","BodyBodyGyroMag","STANDING",-0.961090396891892
"3862",25,"std","BodyBodyGyroMag","WALKING",-0.529262243378378
"3863",25,"std","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.423707329706897
"3864",25,"std","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.386612992876923
"3865",25,"std","BodyGyro","LAYING",-0.912732890182648
"3866",25,"std","BodyGyro","SITTING",-0.981381733589744
"3867",25,"std","BodyGyro","STANDING",-0.973922684279279
"3868",25,"std","BodyGyro","WALKING",-0.524231616036036
"3869",25,"std","BodyGyro","WALKING_DOWNSTAIRS",-0.424935777198276
"3870",25,"std","BodyGyro","WALKING_UPSTAIRS",-0.48957931978718
"3871",25,"std","BodyGyroJerk","LAYING",-0.96772924086758
"3872",25,"std","BodyGyroJerk","SITTING",-0.991703936461538
"3873",25,"std","BodyGyroJerk","STANDING",-0.981958042792793
"3874",25,"std","BodyGyroJerk","WALKING",-0.65572288045045
"3875",25,"std","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.613353642643678
"3876",25,"std","BodyGyroJerk","WALKING_UPSTAIRS",-0.759940776102564
"3877",25,"std","BodyGyroJerkMag","LAYING",-0.96830952260274
"3878",25,"std","BodyGyroJerkMag","SITTING",-0.991766403076923
"3879",25,"std","BodyGyroJerkMag","STANDING",-0.983230809594595
"3880",25,"std","BodyGyroJerkMag","WALKING",-0.757032544864865
"3881",25,"std","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.67960595137931
"3882",25,"std","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.824883302769231
"3883",25,"std","BodyGyroMag","LAYING",-0.856017369726027
"3884",25,"std","BodyGyroMag","SITTING",-0.970639125692308
"3885",25,"std","BodyGyroMag","STANDING",-0.959884274324324
"3886",25,"std","BodyGyroMag","WALKING",-0.489809386081081
"3887",25,"std","BodyGyroMag","WALKING_DOWNSTAIRS",-0.38216092137931
"3888",25,"std","BodyGyroMag","WALKING_UPSTAIRS",-0.387754116158462
"3889",25,"std","GravityAcc","LAYING",-0.694431491840183
"3890",25,"std","GravityAcc","SITTING",-0.973918326666667
"3891",25,"std","GravityAcc","STANDING",-0.980527939009009
"3892",25,"std","GravityAcc","WALKING",-0.96319614518018
"3893",25,"std","GravityAcc","WALKING_DOWNSTAIRS",-0.942825924712644
"3894",25,"std","GravityAcc","WALKING_UPSTAIRS",-0.921786374051282
"3895",25,"std","GravityAccMag","LAYING",-0.649254767945205
"3896",25,"std","GravityAccMag","SITTING",-0.960003414461538
"3897",25,"std","GravityAccMag","STANDING",-0.968075629324324
"3898",25,"std","GravityAccMag","WALKING",-0.565601466081081
"3899",25,"std","GravityAccMag","WALKING_DOWNSTAIRS",-0.259465249913793
"3900",25,"std","GravityAccMag","WALKING_UPSTAIRS",-0.480006649846154
"3901",26,"mean","BodyAcc","LAYING",-0.465732615942763
"3902",26,"mean","BodyAcc","SITTING",-0.458455515084316
"3903",26,"mean","BodyAcc","STANDING",-0.461563739513581
"3904",26,"mean","BodyAcc","WALKING",-0.108881646378531
"3905",26,"mean","BodyAcc","WALKING_DOWNSTAIRS",-0.0171429676449633
"3906",26,"mean","BodyAcc","WALKING_UPSTAIRS",-0.134211212517242
"3907",26,"mean","BodyAccJerk","LAYING",-0.478450445281325
"3908",26,"mean","BodyAccJerk","SITTING",-0.481718994064188
"3909",26,"mean","BodyAccJerk","STANDING",-0.478346982736261
"3910",26,"mean","BodyAccJerk","WALKING",-0.163785567674209
"3911",26,"mean","BodyAccJerk","WALKING_DOWNSTAIRS",-0.105764506763
"3912",26,"mean","BodyAccJerk","WALKING_UPSTAIRS",-0.216279866016394
"3913",26,"mean","BodyAccJerkMag","LAYING",-0.989970604210526
"3914",26,"mean","BodyAccJerkMag","SITTING",-0.990898435769231
"3915",26,"mean","BodyAccJerkMag","STANDING",-0.986985213648649
"3916",26,"mean","BodyAccJerkMag","WALKING",-0.290758024915254
"3917",26,"mean","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.1488562664
"3918",26,"mean","BodyAccJerkMag","WALKING_UPSTAIRS",-0.404463896363636
"3919",26,"mean","BodyAccMag","LAYING",-0.973027078223684
"3920",26,"mean","BodyAccMag","SITTING",-0.952745518910256
"3921",26,"mean","BodyAccMag","STANDING",-0.969558472364865
"3922",26,"mean","BodyAccMag","WALKING",-0.301617957271186
"3923",26,"mean","BodyAccMag","WALKING_DOWNSTAIRS",0.094740534205
"3924",26,"mean","BodyAccMag","WALKING_UPSTAIRS",-0.155220441377273
"3925",26,"mean","BodyBodyAccJerkMag","LAYING",-0.989138184473684
"3926",26,"mean","BodyBodyAccJerkMag","SITTING",-0.989481942820513
"3927",26,"mean","BodyBodyAccJerkMag","STANDING",-0.98287688945946
"3928",26,"mean","BodyBodyAccJerkMag","WALKING",-0.293358341186441
"3929",26,"mean","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.15317202912
"3930",26,"mean","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.294970470909091
"3931",26,"mean","BodyBodyGyroJerkMag","LAYING",-0.990430914078947
"3932",26,"mean","BodyBodyGyroJerkMag","SITTING",-0.993985447564103
"3933",26,"mean","BodyBodyGyroJerkMag","STANDING",-0.985762255540541
"3934",26,"mean","BodyBodyGyroJerkMag","WALKING",-0.619461036101695
