"subject" "calculation" "readingtype" "activitydescription" "average"
24 "mean" "GravityAcc" "WALKING" 0.234558269913793
24 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.227477850260606
24 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.14724540740113
24 "mean" "GravityAccMag" "LAYING" -0.9718540425
24 "mean" "GravityAccMag" "SITTING" -0.968979156470588
24 "mean" "GravityAccMag" "STANDING" -0.950061017681159
24 "mean" "GravityAccMag" "WALKING" -0.299983613965517
24 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.0737699163072727
24 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.226402822033898
24 "std" "BodyAcc" "LAYING" -0.97457901900463
24 "std" "BodyAcc" "SITTING" -0.967401091421569
24 "std" "BodyAcc" "STANDING" -0.95025341468599
24 "std" "BodyAcc" "WALKING" -0.312312819199713
24 "std" "BodyAcc" "WALKING_DOWNSTAIRS" -0.147759958776424
24 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.238983588162147
24 "std" "BodyAccJerk" "LAYING" -0.984555663935185
24 "std" "BodyAccJerk" "SITTING" -0.984941399436274
24 "std" "BodyAccJerk" "STANDING" -0.976320407753623
24 "std" "BodyAccJerk" "WALKING" -0.432063797037356
24 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.274146255414545
24 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.527244641666667
24 "std" "BodyAccJerkMag" "LAYING" -0.983605927361111
24 "std" "BodyAccJerkMag" "SITTING" -0.985418456176471
24 "std" "BodyAccJerkMag" "STANDING" -0.973108343043478
24 "std" "BodyAccJerkMag" "WALKING" -0.409824562586207
24 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.143501970018182
24 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.441068689830508
24 "std" "BodyAccMag" "LAYING" -0.970208929097222
24 "std" "BodyAccMag" "SITTING" -0.964815972647059
24 "std" "BodyAccMag" "STANDING" -0.948711784057971
24 "std" "BodyAccMag" "WALKING" -0.535664932068965
24 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.0988878104818182
24 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.356568923813559
24 "std" "BodyBodyAccJerkMag" "LAYING" -0.98328511625
24 "std" "BodyBodyAccJerkMag" "SITTING" -0.98561372
24 "std" "BodyBodyAccJerkMag" "STANDING" -0.973195509565217
24 "std" "BodyBodyAccJerkMag" "WALKING" -0.40297998362069
24 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0827554911536364
24 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.45964779779661
24 "std" "BodyBodyGyroJerkMag" "LAYING" -0.980096981111111
24 "std" "BodyBodyGyroJerkMag" "SITTING" -0.990933058235294
24 "std" "BodyBodyGyroJerkMag" "STANDING" -0.9797551
24 "std" "BodyBodyGyroJerkMag" "WALKING" -0.567447731896552
24 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.478030486181818
24 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.653876950677966
24 "std" "BodyBodyGyroMag" "LAYING" -0.961369084583333
24 "std" "BodyBodyGyroMag" "SITTING" -0.969105899117647
24 "std" "BodyBodyGyroMag" "STANDING" -0.954407176956522
24 "std" "BodyBodyGyroMag" "WALKING" -0.668032801896552
24 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.470147270181818
24 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.54907099
24 "std" "BodyGyro" "LAYING" -0.975126935162037
24 "std" "BodyGyro" "SITTING" -0.979223179191177
24 "std" "BodyGyro" "STANDING" -0.96639471
24 "std" "BodyGyro" "WALKING" -0.505011271063218
24 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.498209854627273
24 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.486946088514124
24 "std" "BodyGyroJerk" "LAYING" -0.983446209768518
24 "std" "BodyGyroJerk" "SITTING" -0.990357659558823
24 "std" "BodyGyroJerk" "STANDING" -0.980372421545894
24 "std" "BodyGyroJerk" "WALKING" -0.520996076034483
24 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.452154075529697
24 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.645369747514124
24 "std" "BodyGyroJerkMag" "LAYING" -0.978659102222222
24 "std" "BodyGyroJerkMag" "SITTING" -0.990724530735294
24 "std" "BodyGyroJerkMag" "STANDING" -0.979995718695652
24 "std" "BodyGyroJerkMag" "WALKING" -0.556022765862069
24 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.459159852363636
24 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.638180352881356
24 "std" "BodyGyroMag" "LAYING" -0.957829934722222
24 "std" "BodyGyroMag" "SITTING" -0.969257162647059
24 "std" "BodyGyroMag" "STANDING" -0.95310477884058
24 "std" "BodyGyroMag" "WALKING" -0.563863212586207
24 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.3636948774
24 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.503929060169492
24 "std" "GravityAcc" "LAYING" -0.977702063518519
24 "std" "GravityAcc" "SITTING" -0.974919830098039
24 "std" "GravityAcc" "STANDING" -0.968845976666667
24 "std" "GravityAcc" "WALKING" -0.969511403735632
24 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.948510675212121
24 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.937944762090395
24 "std" "GravityAccMag" "LAYING" -0.969354834166667
24 "std" "GravityAccMag" "SITTING" -0.963779683235294
24 "std" "GravityAccMag" "STANDING" -0.94790101173913
24 "std" "GravityAccMag" "WALKING" -0.48106401862069
24 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.0224839122854545
24 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.30685447
25 "mean" "BodyAcc" "LAYING" -0.399803751984018
25 "mean" "BodyAcc" "SITTING" -0.461781254597949
25 "mean" "BodyAcc" "STANDING" -0.461614475351419
25 "mean" "BodyAcc" "WALKING" -0.20714584004482
25 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.160267183144626
25 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.219988975581333
25 "mean" "BodyAccJerk" "LAYING" -0.466107101241256
25 "mean" "BodyAccJerk" "SITTING" -0.479931962876051
25 "mean" "BodyAccJerk" "STANDING" -0.478358929605588
25 "mean" "BodyAccJerk" "WALKING" -0.27450078883732
25 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.258092111042816
25 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.338459324996487
25 "mean" "BodyAccJerkMag" "LAYING" -0.962161355890411
25 "mean" "BodyAccJerkMag" "SITTING" -0.989545142461538
25 "mean" "BodyAccJerkMag" "STANDING" -0.984647071216216
25 "mean" "BodyAccJerkMag" "WALKING" -0.538291424594595
25 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.50048333137931
25 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.679160843538462
25 "mean" "BodyAccMag" "LAYING" -0.667479859856164
25 "mean" "BodyAccMag" "SITTING" -0.968713664846154
25 "mean" "BodyAccMag" "STANDING" -0.972509492702703
25 "mean" "BodyAccMag" "WALKING" -0.485674726554054
25 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.254131691068965
25 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.416839880307692
25 "mean" "BodyBodyAccJerkMag" "LAYING" -0.96008314739726
25 "mean" "BodyBodyAccJerkMag" "SITTING" -0.987941825538462
25 "mean" "BodyBodyAccJerkMag" "STANDING" -0.982294170810811
25 "mean" "BodyBodyAccJerkMag" "WALKING" -0.564591342162162
25 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.471642111551724
25 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.654795110615385
25 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.96825160890411
25 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.991781701692308
25 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.98401783027027
25 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.770300895540541
25 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.687034281206897
25 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.822403906
25 "mean" "BodyBodyGyroMag" "LAYING" -0.910126993561644
25 "mean" "BodyBodyGyroMag" "SITTING" -0.979350913692308
25 "mean" "BodyBodyGyroMag" "STANDING" -0.968972499594595
25 "mean" "BodyBodyGyroMag" "WALKING" -0.562733252702703
25 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.485763582068966
25 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.567153469846154
25 "mean" "BodyGyro" "LAYING" -0.448251384288584
25 "mean" "BodyGyro" "SITTING" -0.495393889166667
25 "mean" "BodyGyro" "STANDING" -0.487724848286261
25 "mean" "BodyGyro" "WALKING" -0.277150581887996
25 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.210179407771494
25 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.270682892524026
25 "mean" "BodyGyroJerk" "LAYING" -0.0680037003636986
25 "mean" "BodyGyroJerk" "SITTING" -0.061401614894359
25 "mean" "BodyGyroJerk" "STANDING" -0.0660003555085586
25 "mean" "BodyGyroJerk" "WALKING" -0.0645151811835586
25 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0778935307417241
25 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0695572275379487
25 "mean" "BodyGyroJerkMag" "LAYING" -0.969783262465753
25 "mean" "BodyGyroJerkMag" "SITTING" -0.99286465
25 "mean" "BodyGyroJerkMag" "STANDING" -0.985091991216216
25 "mean" "BodyGyroJerkMag" "WALKING" -0.678466069054054
25 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.664713625172414
25 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.777106026615385
25 "mean" "BodyGyroMag" "LAYING" -0.809688545342466
25 "mean" "BodyGyroMag" "SITTING" -0.966568718615385
25 "mean" "BodyGyroMag" "STANDING" -0.967077442837838
25 "mean" "BodyGyroMag" "WALKING" -0.394362401351351
25 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.216082565601724
25 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.3186346998
25 "mean" "GravityAcc" "LAYING" 0.228636735621005
25 "mean" "GravityAcc" "SITTING" 0.413704725600154
25 "mean" "GravityAcc" "STANDING" 0.323886684369369
25 "mean" "GravityAcc" "WALKING" 0.332861172400901
25 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.358665491011494
25 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.272760981253846
25 "mean" "GravityAccMag" "LAYING" -0.56047777609589
25 "mean" "GravityAccMag" "SITTING" -0.970409337076923
25 "mean" "GravityAccMag" "STANDING" -0.972663592162162
25 "mean" "GravityAccMag" "WALKING" -0.40528943
25 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.22010859462069
25 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.305772199076923
25 "std" "BodyAcc" "LAYING" -0.764530249143607
25 "std" "BodyAcc" "SITTING" -0.96725798084359
25 "std" "BodyAcc" "STANDING" -0.970056142297297
25 "std" "BodyAcc" "WALKING" -0.397896934337613
25 "std" "BodyAcc" "WALKING_DOWNSTAIRS" -0.280267768611494
25 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.3091078978
25 "std" "BodyAccJerk" "LAYING" -0.963928292785388
25 "std" "BodyAccJerk" "SITTING" -0.98825950125641
25 "std" "BodyAccJerk" "STANDING" -0.983152532792793
25 "std" "BodyAccJerk" "WALKING" -0.55802687713964
25 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.534664640247126
25 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.71034310448718
25 "std" "BodyAccJerkMag" "LAYING" -0.961931605342466
25 "std" "BodyAccJerkMag" "SITTING" -0.988311804923077
25 "std" "BodyAccJerkMag" "STANDING" -0.982637080945946
25 "std" "BodyAccJerkMag" "WALKING" -0.542870062567568
25 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.482976929827586
25 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.674513059846154
25 "std" "BodyAccMag" "LAYING" -0.650304004794521
25 "std" "BodyAccMag" "SITTING" -0.961000341384615
25 "std" "BodyAccMag" "STANDING" -0.969139644864865
25 "std" "BodyAccMag" "WALKING" -0.599264470810811
25 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.309451165008621
25 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.508063471538462
25 "std" "BodyBodyAccJerkMag" "LAYING" -0.963601212876712
25 "std" "BodyBodyAccJerkMag" "SITTING" -0.987618801076923
25 "std" "BodyBodyAccJerkMag" "STANDING" -0.982083315
25 "std" "BodyBodyAccJerkMag" "WALKING" -0.51900424972973
25 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.502224768103448
25 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.703433692615385
25 "std" "BodyBodyGyroJerkMag" "LAYING" -0.970457947534247
25 "std" "BodyBodyGyroJerkMag" "SITTING" -0.992019559538462
25 "std" "BodyBodyGyroJerkMag" "STANDING" -0.983098935945946
25 "std" "BodyBodyGyroJerkMag" "WALKING" -0.75738578027027
25 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.693032409137931
25 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.841061012153846
25 "std" "BodyBodyGyroMag" "LAYING" -0.850661340684931
25 "std" "BodyBodyGyroMag" "SITTING" -0.970321897230769
25 "std" "BodyBodyGyroMag" "STANDING" -0.961090396891892
25 "std" "BodyBodyGyroMag" "WALKING" -0.529262243378378
25 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.423707329706897
25 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.386612992876923
25 "std" "BodyGyro" "LAYING" -0.912732890182648
25 "std" "BodyGyro" "SITTING" -0.981381733589744
25 "std" "BodyGyro" "STANDING" -0.973922684279279
25 "std" "BodyGyro" "WALKING" -0.524231616036036
25 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.424935777198276
25 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.48957931978718
25 "std" "BodyGyroJerk" "LAYING" -0.96772924086758
25 "std" "BodyGyroJerk" "SITTING" -0.991703936461538
25 "std" "BodyGyroJerk" "STANDING" -0.981958042792793
25 "std" "BodyGyroJerk" "WALKING" -0.65572288045045
25 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.613353642643678
25 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.759940776102564
25 "std" "BodyGyroJerkMag" "LAYING" -0.96830952260274
25 "std" "BodyGyroJerkMag" "SITTING" -0.991766403076923
25 "std" "BodyGyroJerkMag" "STANDING" -0.983230809594595
25 "std" "BodyGyroJerkMag" "WALKING" -0.757032544864865
25 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.67960595137931
25 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.824883302769231
25 "std" "BodyGyroMag" "LAYING" -0.856017369726027
25 "std" "BodyGyroMag" "SITTING" -0.970639125692308
25 "std" "BodyGyroMag" "STANDING" -0.959884274324324
25 "std" "BodyGyroMag" "WALKING" -0.489809386081081
25 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.38216092137931
25 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.387754116158462
25 "std" "GravityAcc" "LAYING" -0.694431491840183
25 "std" "GravityAcc" "SITTING" -0.973918326666667
25 "std" "GravityAcc" "STANDING" -0.980527939009009
25 "std" "GravityAcc" "WALKING" -0.96319614518018
25 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.942825924712644
25 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.921786374051282
25 "std" "GravityAccMag" "LAYING" -0.649254767945205
25 "std" "GravityAccMag" "SITTING" -0.960003414461538
25 "std" "GravityAccMag" "STANDING" -0.968075629324324
25 "std" "GravityAccMag" "WALKING" -0.565601466081081
25 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.259465249913793
25 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.480006649846154
26 "mean" "BodyAcc" "LAYING" -0.465732615942763
26 "mean" "BodyAcc" "SITTING" -0.458455515084316
26 "mean" "BodyAcc" "STANDING" -0.461563739513581
26 "mean" "BodyAcc" "WALKING" -0.108881646378531
26 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.0171429676449633
26 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.134211212517242
26 "mean" "BodyAccJerk" "LAYING" -0.478450445281325
26 "mean" "BodyAccJerk" "SITTING" -0.481718994064188
26 "mean" "BodyAccJerk" "STANDING" -0.478346982736261
26 "mean" "BodyAccJerk" "WALKING" -0.163785567674209
26 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.105764506763
26 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.216279866016394
26 "mean" "BodyAccJerkMag" "LAYING" -0.989970604210526
26 "mean" "BodyAccJerkMag" "SITTING" -0.990898435769231
26 "mean" "BodyAccJerkMag" "STANDING" -0.986985213648649
26 "mean" "BodyAccJerkMag" "WALKING" -0.290758024915254
26 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.1488562664
26 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.404463896363636
26 "mean" "BodyAccMag" "LAYING" -0.973027078223684
26 "mean" "BodyAccMag" "SITTING" -0.952745518910256
26 "mean" "BodyAccMag" "STANDING" -0.969558472364865
26 "mean" "BodyAccMag" "WALKING" -0.301617957271186
26 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.094740534205
26 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.155220441377273
26 "mean" "BodyBodyAccJerkMag" "LAYING" -0.989138184473684
26 "mean" "BodyBodyAccJerkMag" "SITTING" -0.989481942820513
26 "mean" "BodyBodyAccJerkMag" "STANDING" -0.98287688945946
26 "mean" "BodyBodyAccJerkMag" "WALKING" -0.293358341186441
26 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.15317202912
26 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.294970470909091
26 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.990430914078947
26 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.993985447564103
26 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.985762255540541
26 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.619461036101695
26 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.4722007526
26 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.673580662727273
26 "mean" "BodyBodyGyroMag" "LAYING" -0.974305179605263
26 "mean" "BodyBodyGyroMag" "SITTING" -0.97646387
26 "mean" "BodyBodyGyroMag" "STANDING" -0.972333108648649
26 "mean" "BodyBodyGyroMag" "WALKING" -0.551927613050847
26 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.3345099466
26 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.556084778181818
26 "mean" "BodyGyro" "LAYING" -0.482772957720175
26 "mean" "BodyGyro" "SITTING" -0.498714169581197
26 "mean" "BodyGyro" "STANDING" -0.491285330748649
26 "mean" "BodyGyro" "WALKING" -0.208473697360452
26 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.136557700474967
26 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.234318733730909
26 "mean" "BodyGyroJerk" "LAYING" -0.070396749495614
26 "mean" "BodyGyroJerk" "SITTING" -0.0616848526699914
26 "mean" "BodyGyroJerk" "STANDING" -0.0648371304112613
26 "mean" "BodyGyroJerk" "WALKING" -0.064763112959322
26 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0625244593762
26 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0652464229568485
26 "mean" "BodyGyroJerkMag" "LAYING" -0.99219798
26 "mean" "BodyGyroJerkMag" "SITTING" -0.994466446282051
26 "mean" "BodyGyroJerkMag" "STANDING" -0.98854482527027
26 "mean" "BodyGyroJerkMag" "WALKING" -0.51239882559322
26 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.4187798104
26 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.648099850181818
26 "mean" "BodyGyroMag" "LAYING" -0.951863594736842
26 "mean" "BodyGyroMag" "SITTING" -0.954052945897436
26 "mean" "BodyGyroMag" "STANDING" -0.968673955540541
26 "mean" "BodyGyroMag" "WALKING" -0.392092024067797
26 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.23531462282
26 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.344427047636364
26 "mean" "GravityAcc" "LAYING" 0.265409567412281
26 "mean" "GravityAcc" "SITTING" 0.440149600418803
26 "mean" "GravityAcc" "STANDING" 0.304519912675676
26 "mean" "GravityAcc" "WALKING" 0.311821423
26 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.3402677397
26 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.231310831728485
26 "mean" "GravityAccMag" "LAYING" -0.976785042368421
26 "mean" "GravityAccMag" "SITTING" -0.953079994102564
26 "mean" "GravityAccMag" "STANDING" -0.968511694324324
26 "mean" "GravityAccMag" "WALKING" -0.223399171830508
26 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.114379383742
26 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.142874499381818
26 "std" "BodyAcc" "LAYING" -0.978886712258772
26 "std" "BodyAcc" "SITTING" -0.955315403931624
26 "std" "BodyAcc" "STANDING" -0.967847301148649
26 "std" "BodyAcc" "WALKING" -0.288032083672599
26 "std" "BodyAcc" "WALKING_DOWNSTAIRS" -0.0534386980426667
26 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.201744986890606
26 "std" "BodyAccJerk" "LAYING" -0.98893043131579
26 "std" "BodyAccJerk" "SITTING" -0.990038314166667
26 "std" "BodyAccJerk" "STANDING" -0.984864331126126
26 "std" "BodyAccJerk" "WALKING" -0.334558086658192
26 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.197152858370337
26 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.474417522039394
26 "std" "BodyAccJerkMag" "LAYING" -0.989101949473684
26 "std" "BodyAccJerkMag" "SITTING" -0.989986111666667
26 "std" "BodyAccJerkMag" "STANDING" -0.982626252972973
26 "std" "BodyAccJerkMag" "WALKING" -0.279350754237288
26 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.111303956316
26 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.334531344727273
26 "std" "BodyAccMag" "LAYING" -0.965465911052632
26 "std" "BodyAccMag" "SITTING" -0.934095241275641
26 "std" "BodyAccMag" "STANDING" -0.963303299256757
26 "std" "BodyAccMag" "WALKING" -0.479516140508475
26 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.076375557837
26 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.212466667036364
26 "std" "BodyBodyAccJerkMag" "LAYING" -0.987901463289474
26 "std" "BodyBodyAccJerkMag" "SITTING" -0.989521272820513
26 "std" "BodyBodyAccJerkMag" "STANDING" -0.981129312702703
26 "std" "BodyBodyAccJerkMag" "WALKING" -0.268948465423729
26 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.067941075972
26 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.393715352181818
26 "std" "BodyBodyGyroJerkMag" "LAYING" -0.989628012236842
26 "std" "BodyBodyGyroJerkMag" "SITTING" -0.99420976974359
26 "std" "BodyBodyGyroJerkMag" "STANDING" -0.983313996081081
26 "std" "BodyBodyGyroJerkMag" "WALKING" -0.612930343220339
26 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.4894973794
26 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.669846294545455
26 "std" "BodyBodyGyroMag" "LAYING" -0.96613921868421
26 "std" "BodyBodyGyroMag" "SITTING" -0.963650652307692
26 "std" "BodyBodyGyroMag" "STANDING" -0.962967605810811
26 "std" "BodyBodyGyroMag" "WALKING" -0.60946621661017
26 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.39299065312
26 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.569632
26 "std" "BodyGyro" "LAYING" -0.979867854013158
26 "std" "BodyGyro" "SITTING" -0.976664524123932
26 "std" "BodyGyro" "STANDING" -0.977583023063063
26 "std" "BodyGyro" "WALKING" -0.495056920536723
26 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.411159932226667
26 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.502260113675758
26 "std" "BodyGyroJerk" "LAYING" -0.99182944622807
26 "std" "BodyGyroJerk" "SITTING" -0.993650711623932
26 "std" "BodyGyroJerk" "STANDING" -0.984743967477477
26 "std" "BodyGyroJerk" "WALKING" -0.496660582824859
26 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.358997584205333
26 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.599143308727273
26 "std" "BodyGyroJerkMag" "LAYING" -0.989917354473684
26 "std" "BodyGyroJerkMag" "SITTING" -0.994033207051282
26 "std" "BodyGyroJerkMag" "STANDING" -0.984253792432432
26 "std" "BodyGyroJerkMag" "WALKING" -0.603468672372881
26 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.463140795
26 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.661829656545455
26 "std" "BodyGyroMag" "LAYING" -0.965676821973684
26 "std" "BodyGyroMag" "SITTING" -0.964742022307692
26 "std" "BodyGyroMag" "STANDING" -0.962653585540541
26 "std" "BodyGyroMag" "WALKING" -0.538329286101695
26 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.296158291686
26 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.514032410181818
26 "std" "GravityAcc" "LAYING" -0.972147397587719
26 "std" "GravityAcc" "SITTING" -0.952983496764957
26 "std" "GravityAcc" "STANDING" -0.974631228873874
26 "std" "GravityAcc" "WALKING" -0.971775842316384
26 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.943743205133333
26 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.943168782545455
26 "std" "GravityAccMag" "LAYING" -0.964355190394737
26 "std" "GravityAccMag" "SITTING" -0.933602783410256
26 "std" "GravityAccMag" "STANDING" -0.962697299189189
26 "std" "GravityAccMag" "WALKING" -0.421848313898305
26 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.14700167906
26 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.1507071068
27 "mean" "BodyAcc" "LAYING" -0.467081398362613
27 "mean" "BodyAcc" "SITTING" -0.464085561824286
27 "mean" "BodyAcc" "STANDING" -0.461747721911667
27 "mean" "BodyAcc" "WALKING" -0.101746532199897
27 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.00835668629886364
